Unnamed: 0,filename,index,caption
99310,4447160600.jpg,0,startseq  An officer in uniform is glancing at notes while leaning against church wall endseq
99315,4447163714.jpg,0,startseq  Three pedestrians walk along street at sunset past storefront that has asian lettering endseq
99320,4447231069.jpg,0,startseq  three teenagers wearing run down the beach with several other people in the background endseq
99325,4447268988.jpg,0,startseq  man in blue shirt and tan pants dog and man in green jacket and blue jeans sitting on concrete steps endseq
99330,4447269544.jpg,0,startseq  woman with dreadlocks and an olive green bag sits on red brick while checking the baby stroller endseq
99335,4447270536.jpg,0,startseq  The elderly overweight man is wearing hat moccasins and purple shirt while reading book on sidewalk in front of tree endseq
99340,4447270706.jpg,0,startseq  man and woman wearing dark jackets are walking while the man carries big load on his back endseq
99345,4447290295.jpg,0,startseq  man and woman are sitting on hillside wearing blue shirts and blue jeans and the woman is reading endseq
99350,4447440388.jpg,0,startseq  Two females one wearing yellow dress the other wearing white top and black shorts posing for picture endseq
99355,4447502217.jpg,0,startseq  young blond woman holding camera and wearing long black coat knee high boots and purple purse is standing along wall endseq
99360,4447650454.jpg,0,startseq  red tree standing in front of white building with white Range Rover parked beneath it endseq
99365,4447778955.jpg,0,startseq  man standing in park several large buildings are in the background endseq
99370,444803340.jpg,0,startseq  man in white shirt is standing in the grass showing something to woman in white shirt endseq
99375,4448052901.jpg,0,startseq  Asian woman wearing white jacket black sunglasses and striped scarf looking at cellphone endseq
99380,4448061247.jpg,0,startseq  One man flips another with martial arts move as others train in martial arts in the background endseq
99385,4448063160.jpg,0,startseq  woman with ponytail in leather jacket is standing outside of store that says Since endseq
99390,4448064784.jpg,0,startseq  tall black man in yellow pants shows his rollerskating skills while pedestrians watch endseq
99395,4448065365.jpg,0,startseq  crowd of people are walking down the street including tall man with brown jacket and wild curly hair endseq
99400,4448092863.jpg,0,startseq  Six women wearing black jackets and bright red boas smile at the camera endseq
99405,4448275682.jpg,0,startseq  man is sitting on white horse and the bridle and saddle straps are decorated with colorful pieces of material endseq
99410,4448279884.jpg,0,startseq  group of people are standing around big bonfire endseq
99415,4448373892.jpg,0,startseq  Two women are dressed in black bras and underwear as well as green feathers and walking on the street endseq
99420,444845904.jpg,0,startseq  man in yellow helmet climbs cliff face snow behind him endseq
99425,4448469248.jpg,0,startseq  man and woman in glasses are walking on busy pedestrian street endseq
99430,4448569088.jpg,0,startseq  group of people silhouettes are in front of building with large glass windows and lights endseq
99435,4448583121.jpg,0,startseq  little boy plays homemade drum while two other boys stand behind him looking at the camera endseq
99440,444872454.jpg,0,startseq  group of students dressed in sweatshirts and jackets head towards the right endseq
99445,444881000.jpg,0,startseq  group of young people walking with two talking on cellphones endseq
99450,4448853264.jpg,0,startseq  man wearing sunglasses headphones and dark coat is walking down the street endseq
99455,4448862529.jpg,0,startseq  man playing soccer is on the ground picking up the ball from the field while the game is in play endseq
99460,4448867584.jpg,0,startseq  Pedestrians wearing black coats and jackets use their umbrellas to stay out of the rain endseq
99465,4448895748.jpg,0,startseq  Pedestrians walking past red telephone booth on the sidewalk endseq
99470,4448895750.jpg,0,startseq  the shadows of what appears to be two men grabbing another man from atop large building endseq
99475,4448895754.jpg,0,startseq  couple is sitting on some chairs in the winter in what looks to be park endseq
99480,4448923515.jpg,0,startseq  brunette wearing black and purple reversible jacket and long scarf is standing outside in the sunlight endseq
99485,4448923767.jpg,0,startseq  man in red shirt black overalls and sunglasses plays guitar endseq
99490,4449101561.jpg,0,startseq  bird is perched on line of some sort attached to pole endseq
99495,4449146137.jpg,0,startseq  Two people dressed in black carry cages that look like rabbit cages and running at truck stop endseq
99500,4449368922.jpg,0,startseq  blond woman is sitting on the ground and blue car is standing on the street endseq
99505,4449701975.jpg,0,startseq  An elderly woman carrying purse and shopping bag exiting small smart car endseq
99510,4449702228.jpg,0,startseq  few people sitting down and relaxing on sunny day on steps with grass each step endseq
99515,4449702874.jpg,0,startseq  College students enjoy time out of class in field endseq
99520,4449968662.jpg,0,startseq  black man in white shirt tucked in to blue jeans is the center of attention of medium sized crowd endseq
99525,4450081359.jpg,0,startseq  young child wearing red cap is sleeping in his or her parent backpack endseq
99530,4450153946.jpg,0,startseq  young man wearing blue yellow and white striped polo plays rugby on green grass field endseq
99535,4450184997.jpg,0,startseq  The woman in the gray trench coat walks in front of the cemetery endseq
99540,4450322990.jpg,0,startseq  man in an orange shirt in front of picture of man holding his face and squeezing his cheeks together endseq
99545,4450338499.jpg,0,startseq  little boy in bubble bath wearing his yellow mask and snorkel endseq
99550,4450360841.jpg,0,startseq  man in long black coat looks down as he waits for the train endseq
99555,4450400692.jpg,0,startseq  It is busy street with gray tower and golden clock face at the top and the working of the clock are somewhat visible endseq
99560,4450422489.jpg,0,startseq  An old man in black knit cap and jacket with gray mustache on his face grimly walks along city sidewalk followed closely by bearded man in glasses endseq
99565,445048612.jpg,0,startseq  man drops something reaching for it while woman in beige blazer discusses an important topic endseq
99570,4450537155.jpg,0,startseq  woman in purple sweatshirt is writing something down while another woman looks along endseq
99575,4450688406.jpg,0,startseq  person in yellow shirt carrying clear plastic bag with three oranges in it endseq
99580,4450689424.jpg,0,startseq  woman with gray hair brown hat sunglasses and yellow scarf is looking away from the camera endseq
99585,4450722137.jpg,0,startseq  girl wearing navy blue sweatshirt is feeding brown and white goat endseq
99590,4450806047.jpg,0,startseq  blond girl with ponytail an glasses listens to earphones and carries backpack endseq
99595,445081753.jpg,0,startseq  homeless man with puke on his sleeve lies on the floor as man in beige leisure suit uses the telephone endseq
99600,4450821292.jpg,0,startseq  male and female are holding hands and walking down winding walkway on sunny day endseq
99605,4450905295.jpg,0,startseq  man is holding an accordion while leaning against brown fence that overlooks some water endseq
99610,4451284349.jpg,0,startseq  boy walking his bicycle down the street is being followed by crowd of people endseq
99615,4451329664.jpg,0,startseq  woman is dressed for roller derby in pads shorts and fishnet tights endseq
99620,4451335021.jpg,0,startseq  man wearing no shirt and many large feathers on his head is looking into shoe store endseq
99625,445140686.jpg,0,startseq  trim muscular blond in climbing shoes pink socks shorts and tank top is climbing vertical rock while attached to rope endseq
99630,4451427540.jpg,0,startseq  girl is drying herself with towel on deck after swimming endseq
99635,445148321.jpg,0,startseq  person in the distance hikes among hoodoos with stars visible in the sky endseq
99640,4451503026.jpg,0,startseq  Two very young children stand on the opposite side of the fence from black and white goat endseq
99645,4451504790.jpg,0,startseq  toddler with blue jeans on is sitting on tractor while holding on to the steering wheelie endseq
99650,4451567464.jpg,0,startseq  city scene at night swathed in yellow light shows narrow brick streets tracks and apartment buildings setting the stage for man and woman standing in the lower left endseq
99655,4451967162.jpg,0,startseq  woman in black clothes is sitting on rock at the bottom of waterfall endseq
99660,4452063256.jpg,0,startseq  man wearing gray and black jersey cleats and gloves is about to throw soccer ball down playing field endseq
99665,4452184724.jpg,0,startseq  heavy man in blue shirt is sitting in chair and watching from the bar endseq
99670,4452186556.jpg,0,startseq  strange cafe express sign on brick wall with man walking in the background endseq
99675,4452202808.jpg,0,startseq  Man wearing brown shirt gray shirt and blue jacket walking down the street endseq
99680,4452413258.jpg,0,startseq  crowd of pedestrians are seen in lens photo while walking on the sidewalk with various vehicles mostly buses are seen on the street endseq
99685,445242295.jpg,0,startseq  Three friends on boat in paradise paddling through bright blue water away from the rocky shore endseq
99690,4452450137.jpg,0,startseq  woman in purple dress is standing next to man while looking at building endseq
99695,4452463739.jpg,0,startseq  man dressed in slacks and tie is riding bicycle followed by another man doing the same with Walmart in the background endseq
99700,4452597075.jpg,0,startseq  sleeping man lying on his side on the sidewalk wearing soiled clothes and unkempt hair endseq
99705,445259867.jpg,0,startseq  bunch of different kids sit in bunch of canoes endseq
99710,4452980085.jpg,0,startseq  street in an Asian country where there are people gathered around table endseq
99715,4452982147.jpg,0,startseq  Bicyclists and pedestrians share the road with bus going down an urban street while two tall buildings loom in the background endseq
99720,445348023.jpg,0,startseq  man dangles from the room of an incompletely built building in the middle of field endseq
99725,4453631343.jpg,0,startseq  woman in purple jacket and purple plaid pants wearing skis and holding ski poles on snowy bank with trees in the background endseq
99730,4453784684.jpg,0,startseq  female wrestler is being diagnosed by doctor in sports arena with spectators in the background endseq
99735,4453884922.jpg,0,startseq  children of young family in their kitchen in the afternoon endseq
99740,4453893059.jpg,0,startseq  Group of children in blue an gray uniforms outside standing in front of blue and green building endseq
99745,4453917511.jpg,0,startseq  An elderly lady in tan coat who is walking down the street endseq
99750,4453920257.jpg,0,startseq  An older woman wearing green cloth coat walking in an urban area and crossing in front of blue car endseq
99755,4453921617.jpg,0,startseq  man looks ahead as his child look upward on the museum balcony at man wearing black coat endseq
99760,4453922999.jpg,0,startseq  Two girls in green hoodies and sunglasses are standing outside building with their hands in their pockets endseq
99765,4454159050.jpg,0,startseq  man dressed in all black carries red and black flag with small crowd behind him endseq
99770,4454575636.jpg,0,startseq  woman wearing tan pants yellow and white jacket and sunglasses is sitting on bench endseq
99775,4454735404.jpg,0,startseq  Group of children in blue and gray school uniforms are playing in fenced in area behind gray brick building endseq
99780,4454989094.jpg,0,startseq  woman in pink sweatshirt looks at an attraction while walking through carnival endseq
99785,4454997580.jpg,0,startseq  woman wearing silver jacket and blue jeans is holding hands with young child wearing red ski cap while walking through carnival endseq
99790,4455065396.jpg,0,startseq  small child lays on glossy hardwood floor endseq
99795,4455082618.jpg,0,startseq  Several red bicycles stand locked up on street in straight line endseq
99800,445558349.jpg,0,startseq  little child is looking towards someone while their head is in painting designed like bean endseq
99805,4455592041.jpg,0,startseq  Two East Asian gentlemen appear to be looking at blossoming cherry trees one using an elaborate camera to photograph them endseq
99810,4455622662.jpg,0,startseq  person dressed in jacket and long pants walks down street in small town endseq
99815,4455758193.jpg,0,startseq  few people are standing outside building where it is snowing lot endseq
99820,4455816629.jpg,0,startseq  An older African American man wearing red shirt playing his saxophone on the street endseq
99825,4455946038.jpg,0,startseq  man squints into the camera as he stands on sunny beach and holds small orange plastic bucket atop his head endseq
99830,4455999741.jpg,0,startseq  worker wearing reflective orange vest and hot using leaf blower on the corner endseq
99835,4456044325.jpg,0,startseq  Two middle eastern looking men are waking down the sidewalk together on busy day in the city endseq
99840,4456116509.jpg,0,startseq  man in green shirt plays game with clowns while man in red shirt watches endseq
99845,4456432456.jpg,0,startseq  woman in blue coat walks in front of sign with green men walking under the two words and kathmandu endseq
99850,445655284.jpg,0,startseq  large black and tan dog is running across the snow in wooded area endseq
99855,4457029240.jpg,0,startseq  Stone building wall with graffiti painted near the bottom people also near the wall endseq
99860,4457340060.jpg,0,startseq  photo taken in sepia setting with man walking towards the camera along cobble road lined with parked cars endseq
99865,4457365934.jpg,0,startseq  golden furred puppy sits gazing out the back window of the car with his pink clad doll endseq
99870,4457554219.jpg,0,startseq  An old man in dress pants and light brown jacket sitting on green bench endseq
99875,4457893259.jpg,0,startseq  man and young blond boy using plastic interactive toys outside endseq
99880,445802525.jpg,0,startseq  woman wearing yellow OP shorts blue and red knee high socks is jumping up on stage holding microphone with in the background along with other puppets and stage props endseq
99885,4458126089.jpg,0,startseq  Two people covered in paint stand behind male who is not covered in paint all waiting for fresh fruit smoothie or juice endseq
99890,4458142223.jpg,0,startseq  An woman in tan coat and denim skirt passes to the left of an outdoor USPS mailbox that has graffiti on it endseq
99895,4458200034.jpg,0,startseq  Three men are standing next to each other wearing turbans with one person arm on the other shoulder endseq
99900,4458393364.jpg,0,startseq  man wearing green top orange pants and white hat is walking on dock by bot with man in blue shirt behind him endseq
99905,4458486019.jpg,0,startseq  yellow NYC Taxi is parked on the street while woman carrying pink umbrella walks by endseq
99910,445861800.jpg,0,startseq  Three people are walking down the street with cars and buildings in the background endseq
99915,4458801621.jpg,0,startseq  Two men and one woman with walk through gate with barbed wire on top endseq
99920,4458823896.jpg,0,startseq  woman in pink sweater sitting in fast food restaurant endseq
99925,4458984161.jpg,0,startseq  An older man in white shirt and blue jeans carries file under his arm as he walks down busy public street endseq
99930,4459033855.jpg,0,startseq  Standing at podium in front of colorful mural and old gentleman uses screen to communicate to other men at table and in the audience endseq
99935,4459039661.jpg,0,startseq  Two businessmen give presentation in room filled with audience members sitting at tables endseq
99940,4459396414.jpg,0,startseq  The front of white limousine approaches wall to which graffiti has been added endseq
99945,4459460142.jpg,0,startseq  lady with sunglasses on her head is wearing blue top with black top on top of it and is walking behind man wearing pink shirt endseq
99950,4459462025.jpg,0,startseq  nondescript woman is standing on sidewalk backdropped by predominantly red bus endseq
99955,4459723252.jpg,0,startseq  group of people carrying boxes and bags are walking past some tall buildings and short railing in what appears to be big city endseq
99960,4459992117.jpg,0,startseq  woman with pink hair on street corner holds two dogs that have been dyed pink endseq
99965,4460094967.jpg,0,startseq  few people are walking down brick street between and story buildings endseq
99970,4460242522.jpg,0,startseq  lady on her cellphone and someone about to walk by her with luggage on cart endseq
99975,4460243390.jpg,0,startseq  woman wearing scarf hat and coat holding shopping bag is looking at her phone while standing in front of store endseq
99980,4460706852.jpg,0,startseq  The woman is wearing sunglasses in the middle of street and is standing next to RoadWork Ahead sign endseq
99985,4460718932.jpg,0,startseq  man pushes catering cart full of food across crosswalk in city endseq
99990,4460747081.jpg,0,startseq  man in suit is walking down the street while bust is parked to his left with views of tall buildings behind him endseq
99995,4460943467.jpg,0,startseq  young man in hoods standing in the middle of quiet street facing the camera endseq
100000,446138054.jpg,0,startseq  man wearing white shirt and an orange shirt jumped into the air endseq
100005,4461519605.jpg,0,startseq  bald man in white sweater brown jacket and gray pants walks toward bearded man wearing white hat and gray sweatshirt on street endseq
100010,4461621138.jpg,0,startseq  Man walking past brick building with three windows above him and fence on one side of him endseq
100015,4461720604.jpg,0,startseq  An attractive blond woman in white tank top jean shorts sunglasses and carrying black is walking along sidewalk surrounded by sand and barricades endseq
100020,44619131.jpg,0,startseq  Four different users working in lab environment each performing duties on computers and laptops endseq
100025,4461953198.jpg,0,startseq  flagman holding stop sing out on country road with green trees and mailboxes endseq
100030,446243490.jpg,0,startseq  woman is sitting on beach holding box with houses and buildings in the background endseq
100035,4462840824.jpg,0,startseq  An elderly couple are sitting on park bench while looking at pamphlet endseq
100040,446286714.jpg,0,startseq  The older man with the shopping bag and cane is sitting on bench endseq
100045,446291803.jpg,0,startseq  Two women sitting on bench in front of tennis court near building complex endseq
100050,4462984753.jpg,0,startseq  kiteboarder wearing helmet and goggles rides across snowy landscape endseq
100055,4463063933.jpg,0,startseq  Two young blond children are inspecting the lobster tank in store endseq
100060,4463205759.jpg,0,startseq  man with his backpack walks down the street listening to his iPod endseq
100065,4463211241.jpg,0,startseq  An Indian lady sitting on subway train thinking endseq
100070,4463229405.jpg,0,startseq  bicyclist waiting for traffic to pass so he can cross the street endseq
100075,4463424891.jpg,0,startseq  Young boy walking through single toned area wearing blacked and orange coat endseq
100080,4463461957.jpg,0,startseq  An Asian woman in bikini top and black skirt holds popsicle and set of keys endseq
100085,4463538995.jpg,0,startseq  woman holds sticks attached to large striped banners causing one to launch its banner in wide loop through the air endseq
100090,4463549100.jpg,0,startseq  Two women walking away on sidewalk one carrying brightly colored shopping bag endseq
100095,4463772847.jpg,0,startseq  soldier on the stairs sitting on chair with rifle hanging from the armrest endseq
100100,4463772983.jpg,0,startseq  An old woman sits on red seat crafting small wrapped items from fabrics in blue tray endseq
100105,4463818813.jpg,0,startseq  An elderly woman walking with cane holding sign and small plastic cup endseq
100110,4463883091.jpg,0,startseq  An artist sitting on the road beside white Mercedes car is painting picture of house corridor endseq
100115,4463998783.jpg,0,startseq  man with jacket and red shirt sits at park bench as dog with plaid jacket stands near endseq
100120,4464016205.jpg,0,startseq  The woman is wearing yellow coat and is walking down city block that seems upset endseq
100125,4464109232.jpg,0,startseq  woman in purple coat and black cap sits on short brick wall near trashcan endseq
100130,4464176007.jpg,0,startseq  man is reading the newspaper and drinking Starbucks coffee in the park endseq
100135,4464227525.jpg,0,startseq  balding man in gray jacket reads the newspaper while riding on public transportation endseq
100140,4464227673.jpg,0,startseq  The young man is listening to some smoothing music he looks so peaceful endseq
100145,4464247181.jpg,0,startseq  woman sitting on bench next to someone wearing hat and sitting in wheelchair endseq
100150,4464336890.jpg,0,startseq  Street vendors make sales on the sidewalk while cars pass on the busy city streets beside them endseq
100155,4464415997.jpg,0,startseq  People walking on walkway during the day with apartments to their left endseq
100160,4464425799.jpg,0,startseq  man is holding his modified tricycle it has an area for storage another man in leather jacket is gesturing at him endseq
100165,4464499575.jpg,0,startseq  male college student wearing red shirt is looking through microscope while two of his classmates watch endseq
100170,446471467.jpg,0,startseq  group of women walking down the sidewalk in the early morning or evening hours dressed for cool weather endseq
100175,446471477.jpg,0,startseq  Three girls are sitting in car and smiling back at the camera which is in the backseat looking towards the front of the car endseq
100180,4464792562.jpg,0,startseq  Safe sex advocate handing out free condoms with verbal instructions on how to use endseq
100185,4464793378.jpg,0,startseq  man dressed in jeans and black jacket is sitting down while smoking cigarette and checking his mobile device endseq
100190,4464956230.jpg,0,startseq  woman in an sweater is reading an article in the Taste section of paper endseq
100195,4465093007.jpg,0,startseq  man in white shirt yells and throws up his fists as he is being carried by group of people at gathering endseq
100200,446514680.jpg,0,startseq  Two brown dogs wearing red collars look at each other while running along dirt field endseq
100205,4465359505.jpg,0,startseq  Barber with glasses is standing at his counter while another man is waiting in the barber chair endseq
100210,4465470971.jpg,0,startseq  On rainy day biker in biking gear grins and holds his bike above his head triumphantly while cars drive by on wet road to the right endseq
100215,4465482078.jpg,0,startseq  man in blue jeans rests on his back on rocky ground staring towards the sky endseq
100220,4465857504.jpg,0,startseq  woman with long dark bangs hanging in her eyes is standing at microphone as another woman looks at her endseq
100225,4465873363.jpg,0,startseq  man wearing black is riding bicycle down busy city street endseq
100230,4465873365.jpg,0,startseq  person rides trike with green and gray building that has work casual written on it in the background endseq
100235,4465902203.jpg,0,startseq  lady in black dress black boots and black jacket walks in front of blurred people endseq
100240,4466251271.jpg,0,startseq  group of people standing outside next to tree and some chairs there are cars and more trees in the background endseq
100245,4466645345.jpg,0,startseq  view from hidden camera at low height shows man and woman standing under an umbrella mounted on the back of three wheeled bicycle with cart on the back endseq
100250,4466830443.jpg,0,startseq  man in helmet coat and black pants is riding bicycle and carrying shoulder bag endseq
100255,4467029654.jpg,0,startseq  photo of boy in red shirt riding bicycle with group of people standing under tree in the background endseq
100260,4467098318.jpg,0,startseq  line of antique cars are parked on city block where policeman snaps picture of sports car endseq
100265,4467116231.jpg,0,startseq  An Indian family stands together in body of water looking out endseq
100270,446714977.jpg,0,startseq  Three men with instruments and woman perform on small stage endseq
100275,4467161305.jpg,0,startseq  man in yellow hard hat leans against ledge and man stands on scaffolding in the distance at construction site endseq
100280,4467223071.jpg,0,startseq  People walk up steps from large subway station while others stare from the ledge above them endseq
100285,4467403927.jpg,0,startseq  boy in black jacket and tan hat is running down sidewalk endseq
100290,4467431522.jpg,0,startseq  man and woman with stand behind display of flowers endseq
100295,4467442740.jpg,0,startseq  person dressed in black is walking eleven dogs on sidewalk endseq
100300,4467525810.jpg,0,startseq  Three beautiful woman are walking they are all wearing the color blue with the blond in the middle endseq
100305,4467543993.jpg,0,startseq  Woman in black jacket with silver glasses smiles while on subway endseq
100310,4467634558.jpg,0,startseq  Three young children consisting of two girls and boy who is holding an apple with bite out of it are posing on scenic mountain view background endseq
100315,4467895568.jpg,0,startseq  man in white athletic shirt drinks from cup while others in the same type shirts walk around endseq
100320,4467946265.jpg,0,startseq  lady with gray tank top and jeans is holding her phone while she puts her other hand through her hair while lady walks next to her endseq
100325,4468251915.jpg,0,startseq  Several men are working on house while using tools like ladders shovel and others endseq
100330,4468307489.jpg,0,startseq  Little boy in black hockey sweater racking in dirt yard endseq
100335,4468388551.jpg,0,startseq  man dressed up in costume as soldier getting prepared for battle endseq
100340,4468535383.jpg,0,startseq  little girl with blond pigtails is being held upside down by blond woman with ponytail endseq
100345,4468542868.jpg,0,startseq  female dancer stands behind male dancer and both extend their left arm endseq
100350,4469010721.jpg,0,startseq  man standing in the road wearing black jacket red shirt and jeans on cold snowy day endseq
100355,446901798.jpg,0,startseq  Volunteers are in this picture with their dog searching for missing girls last known playing in the woods endseq
100360,446902008.jpg,0,startseq  curly headed child poses for picture on the top side of huge rock endseq
100365,446902206.jpg,0,startseq  The woman in the purple shirt and gray pants is taking the black dog and child with an orange shirt and girl with gray shirt out for walk endseq
100370,446902282.jpg,0,startseq  boy in red shirt walks through trail followed by an elderly woman dressed in tan clothes endseq
100375,446907949.jpg,0,startseq  woman wearing blue shirt and shirtless little boy are walking through forest endseq
100380,446908917.jpg,0,startseq  woman in light purple shirt is walking next to maroon van with motor home behind it at campground endseq
100385,4469153514.jpg,0,startseq  group of children climb on play structure while caretakers watch on endseq
100390,4469164358.jpg,0,startseq  bearded man is dressed in costume with hat and long shirt while holding rifle across his arm endseq
100395,4469625273.jpg,0,startseq  young woman wearing red and white scarf is using an easel to paint outdoors endseq
100400,4469735380.jpg,0,startseq  Two people stand in front of hot circular grill and basket of eggs one cooking the eggs while the other waits for them to be completed endseq
100405,4469777013.jpg,0,startseq  girl wearing pink hat and pants with gray sweatshirt and blue gloves is sitting on the ground holding stick endseq
100410,4469878736.jpg,0,startseq  woman walks past garage door that says no parking any time endseq
100415,4470057820.jpg,0,startseq  young kid is walking down slanted concrete wall as few people watch endseq
100420,4470113445.jpg,0,startseq  man on stage wearing red shirt is zipping up his pants endseq
100425,4470208353.jpg,0,startseq  man in white tunic is standing in the marketplace endseq
100430,4470667650.jpg,0,startseq  Some people are sitting along the wall and some people are walking along the street endseq
100435,4470861434.jpg,0,startseq  The man on the left has mohawk tattoo on his right leg and kilt while the man on the right is wearing black hat sunglasses shirt vest and shoes endseq
100440,4470892454.jpg,0,startseq  man wearing red is playing bowed instrument tucked under his neck endseq
100445,4470892676.jpg,0,startseq  An older man in rust colored attempts to play black umbrella like violin endseq
100450,4471009222.jpg,0,startseq  woman walking in large marble made hall with jacket jeans boots and bag with few people behind walking in different directions behind her endseq
100455,447111935.jpg,0,startseq  The two greyhound dogs wearing sweaters are playing in the grass endseq
100460,4471427610.jpg,0,startseq  The subject of the photo is bicycling on the road apparently in competition endseq
100465,4471667766.jpg,0,startseq  couple of older people are sitting on chair in an area surrounded by railing endseq
100470,447239398.jpg,0,startseq  group of people wearing jeans walk in front of business endseq
100475,4472409061.jpg,0,startseq  People are running in race with other people watching on the sidelines endseq
100480,4472750626.jpg,0,startseq  blond woman with gray dress is walking across street endseq
100485,4473229124.jpg,0,startseq  Three girls are walking along the sidewalk together and the one in the middle is bouncing basketball endseq
100490,4473275393.jpg,0,startseq  monk riding in tricycle observing the surrounding and driver wearing yellow shirt endseq
100495,4473464019.jpg,0,startseq  Two sets of couples are standing on downward escalator as it moves them down to the next floor endseq
100500,4473562541.jpg,0,startseq  Even though it rather cool for outdoor dining many people are enjoying the food endseq
100505,447357501.jpg,0,startseq  small child wearing brown pants and white jacket running towards small flock of seagulls near pond in park like setting endseq
100510,4473826637.jpg,0,startseq  man and woman are walking on street at the top of hill endseq
100515,4474030521.jpg,0,startseq  woman walks down the road in all black as she holds red umbrella over her head in the rain endseq
100520,4474053436.jpg,0,startseq  woman carts child wearing bright green cap down the street in wooden wagon endseq
100525,4474230746.jpg,0,startseq  man leans over near wall with graffiti with can of paint and brush endseq
100530,447430161.jpg,0,startseq  Many people in colorful clothing are enjoying day outside in the sun endseq
100535,4474429098.jpg,0,startseq  Woman in front of Apple computer with headphones on wearing blue shirt endseq
100540,4474749623.jpg,0,startseq  Two elderly women walking in the city one with red umbrella and one with black umbrella endseq
100545,4474806698.jpg,0,startseq  Person in blue anorak reading large sign standing on train platform endseq
100550,447510779.jpg,0,startseq  bicycle rider looks back at Santa Cruz firetruck with it emergency lights flashing endseq
100555,4475326892.jpg,0,startseq  Two children eat ice cream cones with chaperone while the boy eating chocolate ice cream has gotten it all over his face endseq
100560,4475333077.jpg,0,startseq  large crowd of people on motorcycles and several dozen cars wait behind crosswalk endseq
100565,4475414865.jpg,0,startseq  group of people wearing bright shirts mingle around motorcycles in front of gate endseq
100570,4475525978.jpg,0,startseq  woman in black coat and black boots walks through the rain with yellow umbrella endseq
100575,4475656804.jpg,0,startseq  Dressed in warm boots and light overcoat the walker is also protecting herself from the dreary weather with bright red umbrella endseq
100580,4475663002.jpg,0,startseq  lady wearing headset and microphone talking on the phone and standing next to light pole waiting to cross the street endseq
100585,4475688604.jpg,0,startseq  slender man shirtless with tattoos carries his skateboard while making displeased face endseq
100590,4475940174.jpg,0,startseq  Waiters and waitresses prepare tables for customers in fancy restaurant as one customer is leaving endseq
100595,4475974227.jpg,0,startseq  man in red jacket waking down sidewalk next to man working by side of building endseq
100600,4476210151.jpg,0,startseq  boy and girl are seen from below inside tire which attached by three chains to horizontal support endseq
100605,4476440464.jpg,0,startseq  Two women with stethoscopes and man with blue hairnet on working tedious over an unknown object or person endseq
100610,4476454760.jpg,0,startseq  doctor in blue scrubs is performing an operation assisted by two men and woman endseq
100615,4476827011.jpg,0,startseq  group of men walk down the middle of street that has poles lining the street endseq
100620,447686870.jpg,0,startseq  woman wearing purple and white tank top is walking beside building while carrying tray of oranges on her head endseq
100625,447691737.jpg,0,startseq  group of African women are walking toward building and woman wearing green shirt and brown skirt as well as woman in teal shirt and flowered skirt are carrying tubs on their heads endseq
100630,4477151008.jpg,0,startseq  woman is wearing jacket that has an image of an eye on the back of it endseq
100635,4477151562.jpg,0,startseq  Pedestrians bombard city street covered in consumerism including signs for Burger King McDonalds Subway and Heineken endseq
100640,447722389.jpg,0,startseq  dog is jumping and catching small blue ball in park surrounded by two other dogs endseq
100645,447733067.jpg,0,startseq  scantily clad girl in helmet walks away from the camera down busy sidewalk endseq
100650,4477467862.jpg,0,startseq  man and woman hold the front arm of large tiger that is laying on the ground among various medical devices endseq
100655,4477602852.jpg,0,startseq  Two people wearing jackets are watching man set up window display in store endseq
100660,4477683613.jpg,0,startseq  scene in city with several people watching woman looking at camera and several signs such as American Eagle Kodak and TKTS endseq
100665,4477742117.jpg,0,startseq  Three on the street one lady pointing camera the man holding shopping bag the other lady is standing on the pole looking at list endseq
100670,4477743551.jpg,0,startseq  man sits on folding chair outside while listening to music on his iPod endseq
100675,4477801634.jpg,0,startseq  man with dreadlocks and wearing black jacket is taking pictures of small children sitting in front of some steps endseq
100680,447800028.jpg,0,startseq  The black and brown dog carries purple toy in the snow endseq
100685,4478063110.jpg,0,startseq  The man in the photo is contemplating his next move endseq
100690,4478357614.jpg,0,startseq  An elderly male wearing beige coat lined with fur carrying piece of metal furniture two garbage bags and walking cane endseq
100695,4478363092.jpg,0,startseq  Two kids riding bike both with helmets on the older child is giving ride to the other child which is standing behind him on pegs that mount onto the bikes back wheel endseq
100700,4478570809.jpg,0,startseq  man in coat is talking on cellphone while sitting in public area endseq
100705,4478571009.jpg,0,startseq  woman with green shopping bag stands in front of Welcome to Aberdeen sign endseq
100710,4478669459.jpg,0,startseq  man is lying in the snow on his back working on something mechanical above him endseq
100715,4478794627.jpg,0,startseq  woman is thinking of what she wants to capture with her camera while people are walking on the boardwalk endseq
100720,4478838764.jpg,0,startseq  ski instructor wearing orange and white jacket with orange pants is instructing eleven young children at ski resort with white snow all over the ground and skiers and trees in the background endseq
100725,4478960177.jpg,0,startseq  An attractive woman in boots is walking and holding pink umbrella in the rain endseq
100730,4478989677.jpg,0,startseq  Girl in pink tank top and blue jeans rolling white paint outside endseq
100735,4479231616.jpg,0,startseq  Elderly gentleman in brown and woman in fur coat sitting at table woman has her back to camera endseq
100740,4479254009.jpg,0,startseq  man on motorcycle driving down brick sidewalk in front of an exhibition hall endseq
100745,4479282254.jpg,0,startseq  little child is running past wooden double door wearing hooded jacket and shoes with orange pants endseq
100750,4479330885.jpg,0,startseq  group of young students are hanging out together in university endseq
